Origin,Dest,Cancelled,Diverted,ArrDelay_YN,DepDelay_YN,Flights_Count,Origin_airport,Origin_city,Origin_state,Origin_lat,Origin_long,Dest_airport,Dest_city,Dest_state,Dest_lat,Dest_long
LGA,FLL,0.018401015228426396,0.0031725888324873096,0.501269035532995,0.41529187817258884,3152,LaGuardia,New York,NY,40.77724306,-73.87260917,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
LGB,FLL,0.006024096385542169,0.006024096385542169,0.35542168674698793,0.463855421686747,332,Long Beach (Daugherty ),Long Beach,CA,33.81772222,-118.1516111,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
MCI,FLL,0.0,0.016666666666666666,0.26666666666666666,0.6333333333333333,60,Kansas City International,Kansas City,MO,39.29760528,-94.71390556,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
MCO,FLL,0.0019286403085824494,0.0014464802314368371,0.3866923818707811,0.5014464802314368,2074,Orlando International,Orlando,FL,28.42888889,-81.31602778,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
MDW,FLL,0.00987045033929673,0.004935225169648365,0.3701418877236274,0.5225169648365207,1621,Chicago Midway,Chicago,IL,41.7859825,-87.75242444,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
MEM,FLL,0.0020876826722338203,0.006263048016701462,0.6471816283924844,0.4154488517745303,479,Memphis International,Memphis,TN,35.04241667,-89.97666667,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
MHT,FLL,0.0,0.0,0.23170731707317074,0.24796747967479674,246,Manchester,Manchester,NH,42.93451639,-71.43705583,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
MIA,FLL,0.0,0.0,0.0,0.0,1,Miami International,Miami,FL,25.79325,-80.29055556,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
MKE,FLL,0.0,0.0,0.5348837209302325,0.4883720930232558,43,General Mitchell International,Milwaukee,WI,42.94722222,-87.89658333,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
MSP,FLL,0.0,0.00631578947368421,0.5284210526315789,0.3368421052631579,475,Minneapolis-St Paul Intl,Minneapolis,MN,44.88054694,-93.2169225,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
MSY,FLL,0.011784511784511785,0.003367003367003367,0.5117845117845118,0.5488215488215489,594,New Orleans International ,New Orleans,LA,29.99338889,-90.25802778,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
OAK,FLL,0.0,0.0,0.46153846153846156,0.5384615384615384,13,Metropolitan Oakland International,Oakland,CA,37.72129083,-122.22071670000001,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
ORD,FLL,0.016424510423247,0.003158559696778269,0.5060012634238787,0.4921036007580543,1583,Chicago O'Hare International,Chicago,IL,41.979595,-87.90446417,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
PHF,FLL,0.0032258064516129032,0.0064516129032258064,0.44193548387096776,0.25161290322580643,310,Newport News/Williamsburg International,Newport News,VA,37.13189556,-76.4929875,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
PHL,FLL,0.003694994961370507,0.003359086328518643,0.4732952636882768,0.5250251931474639,2977,Philadelphia Intl,Philadelphia,PA,39.87195278,-75.24114083,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
PHX,FLL,0.0,0.0,0.34838709677419355,0.5306451612903226,620,Phoenix Sky Harbor International,Phoenix,AZ,33.43416667,-112.00805559999999,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
PIT,FLL,0.007889546351084813,0.0019723865877712033,0.2879684418145957,0.1992110453648915,507,Pittsburgh International,Pittsburgh,PA,40.49146583,-80.23287083,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
PNS,FLL,0.013793103448275862,0.0,0.2,0.20689655172413793,145,Pensacola Regional,Pensacola,FL,30.47330556,-87.18744444,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
PVD,FLL,0.002352941176470588,0.0,0.2776470588235294,0.34823529411764703,425,Theodore F Green State,Providence,RI,41.72399917,-71.42822111,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
RDU,FLL,0.005747126436781609,0.0014367816091954023,0.20689655172413793,0.2859195402298851,696,Raleigh-Durham International,Raleigh,NC,35.87763889,-78.78747222,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
RIC,FLL,0.00546448087431694,0.00546448087431694,0.41530054644808745,0.28688524590163933,366,Richmond International,Richmond,VA,37.50516667,-77.31966667,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
ROC,FLL,0.0,0.0,0.5701754385964912,0.2894736842105263,114,Greater Rochester Int'l,Rochester,NY,43.11886611,-77.67238389,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
SLC,FLL,0.0,0.0,0.4628099173553719,0.3925619834710744,242,Salt Lake City Intl,Salt Lake City,UT,40.78838778,-111.9777731,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
STL,FLL,0.01059322033898305,0.006355932203389831,0.3199152542372881,0.3771186440677966,472,Lambert-St Louis International,St Louis,MO,38.74768694,-90.35998972,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
SWF,FLL,0.014705882352941176,0.0,0.38865546218487396,0.23529411764705882,476,Stewart,Newburgh,NY,41.50409361,-74.10483833,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
SYR,FLL,0.003048780487804878,0.009146341463414634,0.47865853658536583,0.23780487804878048,328,Syracuse-Hancock Intl,Syracuse,NY,43.11118694,-76.10631056,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
TLH,FLL,0.011494252873563218,0.0038314176245210726,0.210727969348659,0.19923371647509577,261,Tallahassee Regional,Tallahassee,FL,30.39652778,-84.35033333,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
TPA,FLL,0.003605375286791216,0.0016388069485414618,0.3690593248115372,0.42608980662078005,3051,Tampa International ,Tampa,FL,27.97547222,-82.53325,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
ALB,SBN,0.0,1.0,0.0,1.0,1,Albany Cty,Albany,NY,42.74811944,-73.80297861,South Bend Regional,South Bend,IN,41.70895361,-86.31847417
ATL,SBN,0.022157996146435453,0.004816955684007707,0.4633911368015414,0.37764932562620424,1038,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444,South Bend Regional,South Bend,IN,41.70895361,-86.31847417
CVG,SBN,0.16666666666666666,0.0,0.5833333333333334,0.4166666666666667,12,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725,South Bend Regional,South Bend,IN,41.70895361,-86.31847417
DTW,SBN,0.020757020757020756,0.0006105006105006105,0.3363858363858364,0.2869352869352869,1638,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583,South Bend Regional,South Bend,IN,41.70895361,-86.31847417
MSP,SBN,0.021917808219178082,0.0027397260273972603,0.3178082191780822,0.27123287671232876,365,Minneapolis-St Paul Intl,Minneapolis,MN,44.88054694,-93.2169225,South Bend Regional,South Bend,IN,41.70895361,-86.31847417
ORD,SBN,0.09311562224183584,0.00088261253309797,0.3940864960282436,0.36584289496910855,2266,Chicago O'Hare International,Chicago,IL,41.979595,-87.90446417,South Bend Regional,South Bend,IN,41.70895361,-86.31847417
AMA,ABQ,0.00273224043715847,0.0,0.1912568306010929,0.20765027322404372,366,Amarillo International,Amarillo,TX,35.2193725,-101.7059272,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
ATL,ABQ,0.005639097744360902,0.0018796992481203006,0.5639097744360902,0.450187969924812,1064,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
AUS,ABQ,0.006896551724137931,0.0,0.4298850574712644,0.30344827586206896,435,Austin-Bergstrom International,Austin,TX,30.19453278,-97.66987194,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
BWI,ABQ,0.0,0.00546448087431694,0.4353369763205829,0.6247723132969034,549,Baltimore-Washington International,Baltimore,MD,39.17540167,-76.66819833,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
CLE,ABQ,0.0,0.0,0.5833333333333334,0.25,12,Cleveland-Hopkins Intl,Cleveland,OH,41.41089417,-81.84939667,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
COS,ABQ,0.0,0.0,1.0,1.0,1,City of Colorado Springs Muni,Colorado Springs,CO,38.80580556,-104.70025,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
CVG,ABQ,0.0,0.0,0.4307692307692308,0.3038461538461538,260,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
DAL,ABQ,0.005473277527366388,0.0016097875080489374,0.45492594977462975,0.6229877656149388,3106,Dallas Love ,Dallas,TX,32.84711389,-96.85177222,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
DEN,ABQ,0.008354606637270829,0.0004641448131817127,0.4418658621489905,0.40264562543513577,4309,Denver Intl,Denver,CO,39.85840806,-104.6670019,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
DFW,ABQ,0.025969529085872575,0.00034626038781163435,0.5297783933518005,0.4650277008310249,2888,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
DRO,ABQ,0.0,0.0,1.0,1.0,1,Durango-La Plata County,Durango,CO,37.15151667,-107.75376920000001,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
ELP,ABQ,0.0012626262626262627,0.0,0.31565656565656564,0.44065656565656564,792,El Paso International,El Paso,TX,31.80666667,-106.37780559999999,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
EWR,ABQ,0.012048192771084338,0.0,0.6987951807228916,0.6686746987951807,166,Newark Intl,Newark,NJ,40.69249722,-74.16866056,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
HOU,ABQ,0.019550342130987292,0.0009775171065493646,0.48778103616813295,0.6129032258064516,1023,William P Hobby,Houston,TX,29.64541861,-95.27888889,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
IAD,ABQ,0.00821917808219178,0.0027397260273972603,0.4602739726027397,0.3780821917808219,365,Washington Dulles International,Chantilly,VA,38.94453194,-77.45580972,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
IAH,ABQ,0.015037593984962405,0.0008845643520566122,0.5064130915524104,0.39849624060150374,2261,George Bush Intercontinental,Houston,TX,29.98047222,-95.33972222,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
LAS,ABQ,0.007475083056478406,0.0012458471760797341,0.3650332225913621,0.5103820598006644,2408,McCarran International,Las Vegas,NV,36.08036111,-115.15233329999998,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
LAX,ABQ,0.002484472049689441,0.0008281573498964803,0.3921325051759834,0.4745341614906832,2415,Los Angeles International,Los Angeles,CA,33.94253611,-118.40807439999999,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
LBB,ABQ,0.0,0.0,0.5573770491803278,0.6229508196721312,366,Lubbock International,Lubbock,TX,33.66363889,-101.8227778,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
MAF,ABQ,0.00273224043715847,0.0,0.2786885245901639,0.2540983606557377,366,Midland International,Midland,TX,31.94252778,-102.20191390000001,Albuquerque International,Albuquerque,NM,35.04022222,-106.6091944
